sodium nitrilotriacetate,nitrilotriacetato só­dico,
sodium nitrite,nitrito sódico,
sodium nitroferricyanide,ntroferricianuro sodico,
sodium-p-nitrophenolate,p-nitrofenolato só­dico,
sodium novobiocin,novobiocina sódica,
sodium octyl sulfate,octilsulfato sódico,
sodium oleate,oleato sódico,
sodium orthophosphate,ortofosfato sódico,
sodium orthosilicate,órtosilicato sódico,
sodium oxalate,oxalato sódico,
sodium oxide,óxido sódico,
sodium palconate,palconato sódico,
sodium palladium chloride,cloruro de sodio y paladio,
sodium palmitate,palmitato sódico,
sodium paraperiodate,paraperyodato sódico,
sodium pentaborate decahydrate,pentaborato sódico decahidratado,
sodium pentachlorophenate,pentaclorofenato sódico,
sodium pentobarbital,pentobarbital sódico,
"sodium ""Pentothal""","""Pentothal"" sódico",
sodium perborate anhydrous,perborato so­dico anhidro,
sodium perborate monohydrate,perborato só­dico monohidratado,
sodium perborate tetrahydrate,perborato só­dico tetrahidratado,
sodium percarbonate,percarbonato sódico,
sodium perchlorate,perclorato sódico,
sodium perbodate,peryodato sódico,
sodium permanganate,permanganato sódico,
sodium peroxide,peróxido sódico,
sodium persulfate,persulfato sódico,
sodium phenate,fenato sódico,
sodium pennobarbital,fenobarbital sódico,
sodium phenolate,fenolato sódico,
sodium phenolsulfonate,fenolsulfonato sódico,
sodium phenylacetate,fenilacetato sódico,
sodium-N-phenylglycinamide-p-arsonate,N-fenilglicinamida-p-arsonato sódico,
sodium-o-phenylphenate,o-fenilfenato sódico,
sodium phenylphosphinate,fenilfosfinato sódico,
sodium phosphate,fosfato sódico,
sodium phosphate dibasic,fosfato dibásico sodico,
sodium phosphate monobasic,fosfato mo­nobásico sódico,
sodium phosphate,fosfato sódico,
sodium phosphate tribasic,fosfato tribásico sodico,
sodium phosphade,fosfuro sódico,
sodium phosphate,fosfato sódico,
sodium phosphoaluminate,fosfoaluminato sodico,
sodium phospho-?-molybdate,fosfo-?-molibdato sódico,
sodium phospho-?-tungstate,fosfo-?-tungs­tato sódico,
sodium phytate,fitato sódico,
sodium picramate,picramato sódico,
sodium platinichloride,platinocloruro sódico,
sodium plumbate,plumbato sódico,
sodium plumbite,plumbato sódico,
sodium polyphosphate,polifosfato sódico,
sodium polysulfide,polisulfuro sódico,
sodium-potassium alloy,aleación de sodio y potasio,
sodium potassium carbonate,carbonato sódico potásico,
sodium-potassium phosphate,fosfato sódico potásico,
sodium-potassium tartrate,tartrato sódico potásico,
sodium propionate,propionato sódico,
sodium prussiate red,rojo sódico de Prusia,
sodium prussiate yellow,amarillo sódico de Prusia,
sodium pyroantimonate,piroantimoniato sódico,
sodium pyroborate,piroborato sódico,
sodium pyrophosphate,pirofosfato sódico,
sodium pyrophosphate acid,pirofosfato áci­do sódico,
sodium pyrophosphate normal,pirofosfato sódico normal,
sodium pyrophosphate peroxide,peróxido del pirofosfato,
sodium pyroracemate,pirorracemato sódico,
sodium pyrosulfite,pirosulfito sódico,
sodium pyrovanadate,pirovanadato sódico,
sodium pyruvate,piruvato sódico,
sodium resinate,resinato sódico,
sodium rhodanate,rodanato sódico,
sodium rhodanide,rodanuro sódico,
sodium ricinoleate,ricinoleato sódico,
sodium saccharin,sacarina sódica,
sodium salicylate,salicilato sódico,
sodium sarcosinate,sarcosinato sódico,
sodium secobarbital,secobarbital sódico,
sodium selenate,seleniato sódico,
sodium selenite,selenito sódico,
sodium sesquicarbonate,sesquicarbonato sódico,
sodium sesquisilicate,sesquisilicato sódico,
sodium silicate,slicate sidico,
sodium silicoaluminate,silicoaluminato sódico,
sodium silicofluoride,silicofluoruro sódico,
silico-l2-molybdate,silico-l2-molib­dato sódico,
sodium-l2-silicotungstate,12-silicotungstato sódico,
sodium silver chloride,cloruro de sodio y plata,
sodium silver thiosulfate,tiosulfato de sodio de plata,
sodium sorbate,sorbato sódico,
sodium stannate,estannato sódico,
sodium stearate,estearato sódico,
sodium stearoyl-2-lactylate,estearoil-2-lactila­to sódico,
sodium styrenesulfonate,estirenosulfonato só­dico,
sodium subsulfite,subsulfito sódico,
sodium sulfate anhydrous,sulfato sódico an­hidro,
sodium sulfate decahydrate,sulfato sódico decahidratado,
sodium sulfhydrate,sulfhidrato sódico,
sodium sulfide,sulfuro sódico,
sodium sulfite,sulfáto sódico,
sodium sulfobromophthalein,sulfobromofta­leína sódica,
sodium sulfocarbolate,sulfocarbolato sódico,
sodium sulfocyanate,sulfocianato sódico,
sodium sulfocyanide,sulfocianuro,
sodium sulfonate,sulfonato sódico,
sodium-2-sulfopropionitrile,2-sulfopropioni­trilo sódico,
sodium sulforicinoleate,sulforricinoleato sódico,
Sodium sulfoxylate,sulfoxilato sodico,
sodium tartrate,tartrato sódico,
sodium tartrate acid,tartrato sódico ácido,
sodium TCA,TCA sódico,
sodium tellurite,telurito sódico,
sodium tetraborate,tetraborato sódico,
sodium tetrachloroaluminate,tetracloroalumi­nato sódico,
sodium-2346 tetrachlorophenate,2346-tetraclorofenato sódico,
sodium tetradecyl sulfate,tetradecil sulfato sódico,
sodium tetraphosphate,tetrafosfato sódico,
sodium tetrasulfide,tetrasulfuro sódico,
sodium thiocyanate,tiocianato sódico,
sodium thioglycolate,tioglicolato sódico,
sodium thiosulfate,tiosulfato sódico,
sodium titanate,titanato sódico,
sodium-?-toluate,?-toluato sódico,
sodium toluenesulfonate,toluensulfonato só­dico,
sodium-p-toluenesulfonchloramine,p-toluen­sulfoncloramina sódica,
sodium trichloroacetate,tricloroacetato sódi­co,
sodium-245-trichlorophenate,245-tricloro­fenato sódico,
sodium tridecylbenzenesulfonate,tridecilben­cenosulfonato sódico,
sodium tri-metaphosphate,tri-metafosfato sódico,
sodium tri-para-periodate,tri-para-peryodato sódico,
sodium triphenyl-p-rosaniline sulfonate,tri­fenil-p-rosanilinsulfonato sódico,
sodium triphosphate,trifosfato sódico,
sodium tripolyphosphate,tripolilósláto sódi­co,
sodium trititanate,trititanato sódico,
sodium tungstate,tungstato sódico,
sodium-l2-tungstophosphate,12-tungstofos­fato sódico,
sodium-l2-tungstosilicate,12-tungstosilicato sódico,
sodium undecylenate,undecilenato sódico,
sodium uranate,uranato sódico,
sodium valproate,valproato sódico,
sodium vanadate,vanadato sódico,
sodium-p-vinylbenzene sulfonate,p-vinilben­cenosulfonato sódico,
sodium warfarin,warfarina sódica,
sodium xanthate,xantato sódico,
sodium xanthogenate,xantogenato sódico,
sodium xylenesulfonate,xilenosulfonato só­dico,
sodium zinc hexa-metaphosphate,hexa-me­tafosfato de sodio y zinc,
sodium zirconium glycolate,glicolato de so­dio y zirconio,
sodium zirconium lactate,lactato de sodio y zirconio,
soft,blando,
softener,ablandante,
softwood,madera blanda,
soil,suelo,
soil conditioner,acondicionante de suelo,
sol,sol,
solan,solana,
solanine,solanina,
solar cell,célula solar,
solar collector,colector solar,
solar energy,energía solar,
solar pond,tanque solar,
solder,aleación para soldaduras,
solid,sólido,
solid state chemistry,química del estado só­lido,
solubility,solubilidad,
soluble oil,aceite soluble,
soluble starch,almidón soluble,
solute,soluto,
solution colloidal,disolución coloidal,
solution true,solución verdadera,
solutrope,solutropo,
solvation,solvatación,
Solvay process,proceso Solvay,
solvent,disolvente,
solvent aprotic,disolvente aprótico,
solvent drying,secado al disolvente,
solvent extraction,extracción por disolvente,
solvent latent,disolvente latente,
solvent naphtha,disolvente de nafta,
Solvent Red 73,rojo disolvente 73,
solvent refining,refinado con disolvente,
Solvent Yellow 3,amarillo disolvente 3,
solvolysis,solvolisis,
soman,somán,
somatotropic hormone,Hormona somatotropica,
Sommelet reaction,reacción de Sommelet,
Sommelet-Hauser rearrangement,transposi­ción de Sommelet-Hauser,
Sonn-Muller method,método de Sonn-Mu­ller,
sonolysis,sonolisis,
sorbic acid,ácido sórbico,
sorbide,sórbidos,
sorbitan,sor­bitán,
sorbitan fatty acid esters,éster graso de sor­bitán,
sorbitol,sorbitol,
sorbitol anhydride,anhídrido de sorbita,
I(-)-sorbose,I(-)-sorbosa,
Sorel cement,cemento Sorel,
sorghum,sorgo,
sorption,sorción,
sorrel salt,sal de acederas,
sour,neutralizador neutralizador ácido,
Soxhlet extractor,extractor Soxhlet,
soybean flour,harina de haba de soja,
soybean meal,torta de habas de soja,
soybean oil,aceite de soja,
space chemistry in,química en el espacio,
space velocity,velocidad espacial,
Spalling,descantillado,
spandex,espandex,
Spanish white,blanco de España,
spar,espato,
sparger,tubo rociador,
spar Greenland,espato de Groenlandia,
spar heavy,espato pesado,
spar Iceland,espato de Islandia,
spar satin,espato satinado,
spar varnish,barniz marino,
spearmint oil,esencia de menta romana,
specification,especif icación,
specific gravity,peso específico,
specific heat,calor específico,
specific volume,volumen específ ico,
specific weight,peso específico,
spectrophotometry,espectrofotometría,
spectroscopy,espectroscopia,
speculum metal,metal de espéculo,
spelter,peltre,
spectrum,espectro,
spent mixed acid,ácido mezclado agotado,
spent oxide,óxido agotado,
Sperry process,método Sperry,
sphalerite,esfalerita,
sphingomyelin,esfingomielina,
sphingosine,esfingosina,
spider,araña,
spindle oil,aceite para husos,
spinet,espínela,
spinneret,hilera,
spirits,espíritus,
spirochete,espiroqueta,
spirocyclane,espirociclano,
spironolactone,espironolactona,
spiropentane,espiropentano,
stereoregular polymer,polímero estereorre­gular,
stereospecific catalyst,Catalizador estereoespecifico,
steric hindrance,impedimento estérico,
sterilization,esterilización,
sterling silver,plata esterlina,
steroid,esteroide,
sterol,esterol,
Stevens rearrangement,transportacion de Stevens,
stibic anhydride,anhídrido estíbico,
stibnne,estibina,
stibnite,estibnita,
Stieglitz rearrangement,transposición de Stielglitz,
stigmasterol,estigmasterol,
stilbene,estilbeno,
stilbene dye,colorantes del estilbeno,
stilbestrol,estilbestrol,
stillage,residuos de destilación,
Stobbe condensation,condensación de Stobbe,
Stock system,sistema Stock,
Stoddard solvent,disolvente de Stoddard,
stoichiometry,estequiometría,
Stoke's law,ley de Stoke,
Stolle synthesis,síntesis de Stolle,
storage,almacenamiento,
storage battery,acumulador,
storax,storax,
Stork enamine reaction,reacción de enaminas de Stork,
straight-chain,cadena recta,
straight run,destilación directa,
strain,deformación bajo carga,
Straits tin,estaño Straits,
strangeness,extrañeza,
strategy,estrategia,
straw,paja,
streaming potential,potencial de flujo,
Strecker amino acid synthesis,síntesis de aminoácidos de Strecker,
Strecker degradation,degradación de Strecker,
Strecker sulfite alkylation,alquilación de sulfatos de Strecker,
streptolin,estreptolina,
streptomycin,estreptomicina,
streptonigrin,estreptonigrina,
stress,tensión,
stress cracking,agrietamiento bajo tensión,
stripping,estabilización,
strontia,estroncia,
strontianite,estroncianita,
strontium,estroncio,
strontium-90,estroncio-90,
styrene-butadiene rubber,caucho de estire­no-butadieno,
styrene glycol,estirenglicol,
styrene monomer,monómero de estireno,
styrene nitrosite,nitrosita de estireno,
styrene oxide,óxido de estireno,
styryl carbinol,estiril carbinol,
suberane,suberabo,
suberic acid,ácido subérico,
suberone,suberona,
sublimation,sublimación,
succinic acid,ácido succínico,
succinic acid-22dimethylhydrazide succínico,22-dime­tilhidrazida del ácido succinico,
succinic acid peroxide,peróxido del ácido succínico,
succinic anhydride,anhídrido succínico,
succinimide,succinimida,
succiniodimide,succiniodimida,
succinonitrile,succinonitrilo,
succinyl oxide,óxido de succinilo,
sucrose,sucrasa,
sucroblanc,sucroblanco,
sucrose,sacarosa,
sucrose acetate isobutyrate,acetato isobutirato de sacarosa,
sucrose monostearate,monoestearato de sacarosa,
sucrose octaacetate,octaacetato de sacarosa,
sucrose polyester,poliéster de sacarosa,
sugar,azúcar,
sugar-cane wax,cera de caña de azúcar,
sugar corn,azúcar de cereales,
sugar grape,azúcar de uva,
sugar invert,azúcar invertido,
sugar of lead,azúcar de plomo,
sugar of milk,azúcar de leche,
sugar reducing,azúcar reductor,
sugar substitute,sustitutos de azúcar,
sulfa drug,sulfamida,
sulfamic acid,ácido sulfámico,
sulfanilamide,sulfanilamida,
sulfanilic acid,ácido sulfanílico,
m-sulfanilic acid,ácido m-sulfanílico,
sulfate mineral,minerar de sulfato,
sulfate pulp,pulpa de sulfato,
sulfate-reducing bacteria,bacterias reducto­ras de sulfatos,
sulfenamide,sulfanamida,
sulfide dye,colorante al sulfuro,
sulfite acid liquor,licor ácido de sulfato,
sulfite pulp,pulpa de sulfato,
sulfite waste liquor,licor de desperdicios de sulfato,
m-sulfobenzoic acid,ácido m-sulfobenzoico,
o-sulfobenzoic acid,ácido o-sulfobenzoico,
o-sulfobenzoic anhydride,anhídrido o-sulfo­benzoico,
sulfocarbanilide,sulfocabanilida,
sulfocarbolic acid,ácido sulfocarbólico,
sulfoderm,sulfoderm,
1-(4-sulfo-23-dichlorophenyl)-3-methylpyra- zolone,1-(4-sulfo-23-diclorofenil)-3-me­tilpirazolona,
sulfolane,sulfolano,
44'-sulfonyldiphenol,44'-sulfonildifenol,
p-l-sulfophenyl-3-methyl-5-pyrazolone,p-1­ sulfofenil-3-metal-5-pirazolona,
4-sulfophthalic anhydride,anhídrido 4-sulfoftálico,
5-sulfosalicylic acid,ácido 5-sulfosalicílico,
sulfotepp,sulfotepp,
sulfoxide,sulfóxido,
sulfur,azufre,
supercritical fluid,fluido supercritico,
supernatant,sobrenadante,
superoxide,superoxido,
superpalite,superpalita,
superphosphate,superfosfato,
tabun,tabún,
tachysterol,taquisterol,
tackiness,pegajosidad,
taconite,taconite,
tacticity,tacticidad,
Tafel rearrangement,transposición de Tafel,
tagetes,tagetes,
tagged atom,átomo marcado,
Tag Closed Cup,vaso cerrado Tag,
Tag Open Cup,vaso abierto Tag,
tailings,cerniduras,
"""Takamine"" pectinase","pectinasa ""Takami­ne""",
talc,talco,
tall oil,aceite de resina,
tallow,Sebo,
tangerine oil,aceite de tangerine,
tankage,residuos,
tankage garbage,residuos de basuras,
tannic acid,ácido tánico,
tannin,tanino,
tanning,curtido,
tantalic acid anhydride,anhídrido del ácido tantálico,
tantalic chloride,cloruro tantálico,
tantalite,tantalite,
tantalum,tántalo,
tantalum alcoholate,alcoholato de tántalo,
tantalum carbide,carburo de tántalo,
tantalum chloride,cloruro de tántalo,
tantalum disulfide,disulfuro de tántalo,
tantalum fluoride,fluoruro de tántalo,
tantalum nitride,nitruro de tántalo,
tantalum oxide,óxido de tántalo,
tantalum pentachloride,pentacloruro de tántalo,
tantalum pentafluoride,pentafluoruro de tántalo,
tantalum pentoxide,pentóxido de tántalo,
tantalum potassium fluoride,fluoruro de tán­talo y potasio,
tantiron,tantirón,
tapioca,tapioca,
tar,alquitran,
tar acid,ácido de alquitrán,
tar base,base del alquitrán,
tar camphor,alcanfor del alquitrán,
tar camphor chlorinated,alcanfor clorado del alquitran,
tar dehydrated,alquitrán deshidratado,
tare,tara,
Tarmac,Tarmac,
tarnish,deslustre,
